,Unnamed: 0,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon,distsubte
4261,62755,Palermo,190000.0,53.0,3584.9056603773583,3.0,1,0,0,0,0,0,-34.5812730961,-58.412434082,0.005241786194814731
4262,62759,Palermo,240000.0,53.0,4528.301886792453,3.0,1,0,0,1,0,1,-34.5925454704,-58.40799173,0.001237586028015442
4263,62779,Caballito,82000.0,53.0,1281.25,3.0,0,0,0,0,0,0,-34.6215721043,-58.4446263313,0.0036407705247699013
4264,62780,Palermo,245000.0,70.0,3223.684210526316,3.0,1,0,0,1,0,1,-34.581973423600004,-58.4240913391,0.0029494122182589485
4265,62783,Palermo,167000.0,47.0,2197.368421052632,3.0,0,1,1,1,0,0,-34.5900887553,-58.4203707181,0.006620233599986783
4266,62793,Belgrano,165000.0,52.0,3173.076923076924,2.0,0,1,0,0,0,0,-34.5692135953,-58.45378431970001,0.003426581585123431
4267,62795,Belgrano,198000.0,70.0,2750.0,3.0,1,0,0,0,0,0,-34.5604193577,-58.441854077,0.009997184083133551
4268,62804,Palermo,210000.0,66.0,3181.818181818182,3.0,1,0,0,0,0,0,-34.5868078938,-58.4415219825,0.007792726359090606
4269,62813,Palermo,98000.0,27.0,3266.666666666666,3.0,1,0,0,0,0,0,-34.5895585267,-58.4168920922,0.004501121045621892
4270,62819,Caballito,120000.0,40.0,3000.0,3.0,0,0,1,0,0,1,-34.6252857327,-58.4478677831,0.0019221014450652206
4271,62829,Palermo,420000.0,107.0,1276.5957446808509,3.0,0,1,1,0,0,0,-34.5854381293,-58.4233861858,0.004584002680726075
4272,62830,Palermo,169500.0,36.0,4134.146341463415,3.0,1,0,1,1,0,0,-34.5864085866,-58.4122699728,0.002072729463777767
4273,62848,Belgrano,61500.0,69.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456,0.0037322904591554724
4274,62852,Palermo,133500.0,50.0,2670.0,3.0,0,0,1,1,0,0,-34.599683730500004,-58.4150104951,0.005465507019392674
4275,62855,Belgrano,38250.0,48.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456,0.0037322904591554724
4276,62856,Belgrano,40500.0,50.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456,0.0037322904591554724
4277,62865,Belgrano,290000.0,86.0,3152.1739130434785,3.0,1,0,0,0,0,0,-34.560049160700004,-58.4555552536,0.002445281286742466
4278,62869,Belgrano,185000.0,46.0,2936.5079365079364,3.0,0,1,1,0,0,0,-34.5623122454,-58.466440075200005,0.007809764936460823
4279,62873,Belgrano,670000.0,198.0,3190.476190476191,4.0,1,1,0,0,0,0,-34.562965998,-58.4437713176,0.0071031533509252134
4280,62917,Palermo,64000.0,30.0,2133.333333333333,3.0,0,0,0,0,0,0,-34.5834367,-58.4258621,0.005016939865788682
4281,62918,Belgrano,136000.0,49.0,2775.510204081633,3.0,0,0,0,0,0,0,-34.5735693694,-58.438418622700006,0.0037660980933547743
4282,62928,Palermo,279000.0,98.0,2846.938775510204,3.0,1,0,0,0,0,0,-34.586715000000005,-58.423838,0.005925409080662226
4283,62934,Palermo,192000.0,56.0,3428.5714285714284,2.0,0,1,1,1,0,1,-34.587467,-58.423104,0.006349268970320404
4284,62935,Palermo,195000.0,69.0,2826.086956521739,3.0,0,0,0,0,0,0,-34.588068,-58.416688,0.003002789498410606
4285,62955,Belgrano,96536.83,80.0,1206.710375,1.0,0,0,0,0,0,1,-34.565497,-58.452992,0.0011253954356334208
4286,62956,Caballito,82600.0,42.0,1966.666666666667,1.0,1,1,1,0,0,1,-34.617228000000004,-58.457265,0.009454908302715784
4287,62962,Palermo,195000.0,66.0,2954.5454545454545,3.0,1,0,0,1,0,1,-34.586461,-58.440571,0.008755967336491779
4288,62987,Palermo,190000.0,85.0,2235.294117647059,3.0,1,1,0,0,0,0,-34.583741,-58.427779,0.005706690661882111
4289,63035,Belgrano,380000.0,125.0,3040.0,3.0,1,1,0,0,0,0,-34.567925,-58.447701,0.003681717422852963
4290,63065,Palermo,128000.0,34.0,1777.7777777777774,1.0,1,0,0,0,0,0,-34.5824698,-58.4232882,0.002344761388240183
4291,63071,Belgrano,1150000.0,197.0,5837.563451776649,5.0,0,1,1,0,0,0,-34.564877200000005,-58.4344303,0.010317661732975984
4292,63084,Belgrano,1054500.0,175.0,6025.714285714284,3.0,1,1,0,0,0,1,-34.5697292479,-58.4415047656,0.0031760216071338226
4293,63085,Palermo,185000.0,77.0,2402.597402597403,3.0,1,0,0,0,0,0,-34.585763,-58.430142,0.008574368691002669
4294,63086,Caballito,122000.0,60.0,2033.333333333333,2.0,1,1,1,0,0,1,-34.608204,-58.458939,0.0184598478598176
4295,63114,Caballito,295000.0,103.0,2478.991596638656,2.0,1,0,0,1,0,0,-34.618459,-58.45492,0.008065156310466198
4296,63115,Palermo,595000.0,115.0,5000.0,4.0,1,1,1,1,0,0,-34.5769851,-58.43022979999999,0.0047413409647022705
4297,63132,Belgrano,94900.0,45.0,2108.8888888888887,2.0,0,0,0,0,0,0,-34.5639028,-58.46516460000001,0.00871823034337484
4298,63136,Caballito,81500.0,35.0,2328.5714285714284,2.0,1,0,0,0,0,0,-34.6115845,-58.44123570000001,0.008242461692762932
4299,63140,Caballito,88000.0,40.0,2095.2380952380954,1.0,1,1,1,1,0,1,-34.6165579,-58.455215,0.009577348877557892
4300,63142,Palermo,325000.0,51.0,5909.090909090909,2.0,1,1,0,1,0,0,-34.5773918221,-58.4249130995,0.0013033275844643605
4301,63146,Belgrano,148000.0,50.0,2960.0,3.0,0,0,0,1,0,0,-34.562172,-58.4593817,0.0028958120625803964
4302,63149,Palermo,170000.0,50.0,2786.88524590164,3.0,1,0,0,0,0,0,-34.5857326916,-58.4170494391,0.0012367367148189243
4303,63151,Belgrano,220000.0,81.0,2558.139534883721,3.0,1,1,0,0,0,0,-34.566360587300004,-58.4599265085,0.005313209397905473
4304,63153,Palermo,125000.0,34.0,3676.470588235294,4.0,0,1,0,0,0,0,-34.5927691,-58.41804870000001,0.007895693056763716
4305,63172,Belgrano,149000.0,48.0,2921.5686274509803,3.0,0,0,0,1,0,0,-34.562172,-58.4593817,0.0028958120625803964
4306,63182,Palermo,130000.0,59.0,1911.764705882353,2.0,0,0,0,0,0,0,-34.575472600000005,-58.4323733,0.0026565784248343354
4307,63185,Palermo,95000.0,32.0,2714.285714285714,2.0,1,0,0,0,0,0,-34.578524,-58.42380279999999,0.0019113634523219658
4308,63186,Belgrano,99000.0,35.0,2475.0,1.0,1,1,1,1,0,0,-34.565388950300004,-58.4716127614,0.01342687126791917
4309,63191,Palermo,278000.0,73.0,3349.397590361446,3.0,1,1,0,0,0,0,-34.5795352,-58.4387882,0.005764557605074515
4310,63243,Palermo,95000.0,37.0,2567.5675675675675,3.0,0,0,0,0,0,0,-34.5987049,-58.39588420000001,0.002294966513234059
4311,63247,Belgrano,123000.0,33.0,3075.0,3.0,0,0,0,0,0,0,-34.5654532,-58.4713745,0.013311419759435447
4312,63331,Palermo,370000.0,99.0,3737.373737373737,3.0,1,0,0,0,0,0,-34.570419,-58.43298100000001,0.005175204355668727
4313,63400,Palermo,740000.0,138.0,5362.31884057971,2.0,1,1,1,1,0,0,-34.582448,-58.414407,0.00311938493848523
4314,63430,Belgrano,185000.0,67.0,2466.6666666666665,3.0,1,0,1,0,0,0,-34.561490899999995,-58.4585494,0.0022167822460726783
4315,63444,Palermo,99000.0,39.0,2538.4615384615386,2.0,0,0,0,0,0,0,-34.575225,-58.440206,0.005192675690986094
4316,63486,Palermo,1250000.0,293.0,4266.2116040955625,4.0,1,1,1,1,0,1,-34.564814,-58.43800699999999,0.008449455686040967
4317,63494,Belgrano,429000.0,159.0,2698.1132075471696,3.0,1,1,0,0,0,0,-34.565931,-58.440571,0.005783052658094488
4318,63505,Caballito,110000.0,43.0,2558.139534883721,1.0,1,0,1,0,0,0,-34.621184,-58.444583,0.0034932917923422625
4319,63512,Belgrano,116000.0,34.0,3411.7647058823527,1.0,0,0,0,0,0,0,-34.558209000000005,-58.458434,0.00453797475236702
4320,63521,Palermo,158000.0,59.0,2677.966101694916,2.0,0,0,0,0,0,0,-34.584287,-58.419956000000006,0.0031317547059063417
4321,63525,Palermo,70000.0,22.0,3181.818181818182,1.0,0,0,0,0,0,0,-34.581373,-58.424199,0.0030032327469530734
4322,63532,Caballito,105000.0,43.0,2441.860465116279,1.0,1,1,1,1,0,1,-34.627576,-58.432546,0.0013448051869888544
4323,63557,Caballito,245000.0,63.0,3888.888888888889,2.0,1,1,0,0,0,0,-34.623674,-58.440099,0.0034421507090360687
4324,63586,Belgrano,330000.0,67.0,4400.0,2.0,1,1,0,1,0,0,-34.561304799999995,-58.4601779,0.003823033171520135
4325,63587,Belgrano,87000.0,29.0,3000.0,1.0,1,0,0,0,0,0,-34.5534763,-58.454008,0.00864598049292389
4326,63594,Palermo,300000.0,95.0,3000.0,4.0,1,0,0,0,0,0,-34.574207,-58.437037,0.002244540925702201
4327,63595,Belgrano,300000.0,88.0,2912.6213592233007,4.0,1,1,0,0,0,0,-34.5601975,-58.45833320000001,0.002803458023172532
4328,63596,Belgrano,269000.0,102.0,2445.454545454545,3.0,1,1,0,0,0,0,-34.56037120000001,-58.45846579999999,0.0027681423665819552
4329,63597,Palermo,115000.0,40.0,2875.0,2.0,0,0,0,0,0,0,-34.596810999999995,-58.41424870000001,0.007681929410656423
4330,63610,Palermo,70000.0,24.0,2916.666666666666,1.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4331,63614,Palermo,125000.0,35.0,3378.3783783783783,1.0,1,0,1,1,0,0,-34.5978139,-58.4554746,0.009979576354295373
4332,63615,Palermo,245000.0,90.0,2722.222222222222,2.0,1,0,0,0,0,0,-34.5750475,-58.43557439999999,0.0005759308848978454
4333,63619,Palermo,270000.0,70.0,3750.0,2.0,1,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4334,63626,Palermo,225000.0,62.0,3629.032258064516,2.0,1,1,1,1,0,0,-34.5771333,-58.4360324,0.002204509650085261
4335,63628,Palermo,170000.0,60.0,2833.333333333333,2.0,0,0,0,0,0,0,-34.5792865,-58.42901,0.003409957709641909
4336,63629,Caballito,125000.0,51.0,2450.980392156863,2.0,0,0,0,0,0,0,-34.6233527,-58.43610579999999,0.005082988543405244
4337,63635,Palermo,160000.0,50.0,2962.962962962963,2.0,1,0,0,0,0,0,-34.585267200000004,-58.41253199999999,0.0032176457498633224
4338,63636,Belgrano,199000.0,60.0,3015.151515151515,2.0,1,1,0,0,0,0,-34.563643,-58.45946329999999,0.003259598716165124
4339,63637,Caballito,115000.0,60.0,1796.875,2.0,1,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4340,63642,Palermo,360000.0,75.0,4137.931034482759,2.0,0,1,0,1,0,0,-34.5735458,-58.41790200000001,0.008527304337628085
4341,63644,Palermo,165000.0,38.0,2844.827586206897,1.0,1,1,1,0,0,0,-34.57555670000001,-58.43043929999999,0.004589853188962724
4342,63645,Palermo,138000.0,34.0,3729.7297297297296,2.0,0,0,0,0,0,0,-34.573615999999994,-58.43252560000001,0.0029378216215471976
4343,63649,Belgrano,215000.0,79.0,2500.0,2.0,1,0,0,0,0,0,-34.5592713,-58.4673589,0.006162695213285673
4344,63651,Palermo,375000.0,120.0,2083.333333333333,3.0,0,0,1,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4345,63655,Caballito,76000.0,24.0,2620.689655172414,1.0,1,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4346,63657,Palermo,270000.0,120.0,1687.5,2.0,0,0,1,0,0,0,-34.5860075,-58.44034839999999,0.009209112168708997
4347,63664,Caballito,128000.0,45.0,2560.0,1.0,1,1,1,0,0,0,-34.6036844,-58.3815591,0.0008455765429162823
4348,63668,Palermo,194000.0,60.0,3031.25,2.0,1,1,1,1,0,0,-34.5854115,-58.44347370000001,0.007521894641971849
4349,63682,Belgrano,299000.0,86.0,3476.744186046511,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
4350,63683,Palermo,168000.0,49.0,3230.769230769231,1.0,1,0,1,1,0,0,-34.5894251,-58.4222571,0.007611627675653408
4351,63691,Palermo,120000.0,42.0,2857.142857142857,1.0,1,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4352,63695,Caballito,178000.0,45.0,3560.0,2.0,1,1,1,1,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4353,63699,Caballito,170000.0,71.0,2207.792207792208,3.0,1,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4354,63701,Palermo,219000.0,45.0,4380.0,2.0,1,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4355,63702,Palermo,95000.0,32.0,2968.75,2.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4356,63714,Belgrano,95000.0,30.0,3166.666666666666,1.0,0,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
4357,63716,Palermo,88000.0,24.0,3666.666666666666,1.0,1,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4358,63717,Palermo,85000.0,22.0,3863.636363636364,1.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4359,63718,Palermo,449000.0,80.0,5409.638554216867,3.0,1,1,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4360,63719,Caballito,205000.0,94.0,1971.1538461538464,2.0,1,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4361,63724,Palermo,134900.0,40.0,2997.777777777778,1.0,1,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4362,63726,Palermo,500000.0,102.0,4901.960784313726,3.0,1,1,0,1,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4363,63732,Palermo,110000.0,42.0,2444.444444444445,2.0,1,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4364,63736,Palermo,63000.0,24.0,2625.0,1.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4365,63742,Caballito,120000.0,41.0,2727.2727272727275,2.0,1,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4366,63743,Belgrano,130000.0,31.0,4193.548387096775,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
4367,63744,Caballito,160000.0,81.0,1975.3086419753083,2.0,1,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
4368,63917,Caballito,268623.0,99.0,2220.0247933884298,4.0,1,1,1,0,0,0,-34.616691700000004,-58.443128,0.004194536918564285
4369,63922,Palermo,165000.0,55.0,2619.04761904762,3.0,1,0,0,0,0,0,-34.5948201,-58.4273022,0.008347511546503008
4370,63934,Palermo,180000.0,83.0,2168.6746987951806,3.0,0,0,0,0,0,0,-34.583887773600004,-58.4221593434,0.0026573406763412185
4371,63935,Caballito,125000.0,52.0,2403.846153846154,2.0,0,0,1,1,0,0,-34.6216511,-58.4601769,0.006097210134326446
4372,63952,Belgrano,95000.0,33.0,2794.1176470588234,1.0,1,0,0,0,0,1,-34.5554788,-58.4681287,0.0057526005911841
4373,63966,Palermo,380000.0,82.0,4269.662921348315,3.0,0,1,1,1,0,1,-34.5851584,-58.4235735,0.0044377938065575185
4374,63970,Palermo,295000.0,100.0,2950.0,4.0,1,0,0,0,0,0,-34.5909532,-58.4172524,0.0059405669977668
4375,63980,Belgrano,198000.0,76.0,2506.3291139240505,3.0,0,0,0,0,0,0,-34.6137834,-58.3912327,0.004778621798832291
4376,63982,Caballito,77000.0,27.0,2566.6666666666665,1.0,1,0,0,0,0,0,-34.6060664,-58.45737929999999,0.017379121931442743
4377,63986,Palermo,100000.0,36.0,2564.102564102564,2.0,1,0,0,0,0,0,-34.58741679999999,-58.4281785,0.009209911672349686
4378,63987,Palermo,135000.0,41.0,2368.421052631579,2.0,1,0,1,0,0,0,-34.5905056946,-58.4174528466,0.005555368606302125
4379,63996,Caballito,220000.0,76.0,2784.8101265822784,3.0,1,1,1,1,0,0,-34.6126069,-58.44336920000001,0.00810041257836672
4380,64020,Palermo,500000.0,94.0,4901.960784313726,2.0,1,1,0,1,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4381,64024,Palermo,330000.0,86.0,3510.638297872341,3.0,0,1,0,0,0,0,-34.5872165,-58.40881379999999,0.0026818919564148207
4382,64025,Belgrano,560000.0,202.0,2772.2772277227723,3.0,1,1,1,0,0,0,-34.5764578,-58.4597206,0.010032792537721857
4383,64031,Palermo,355000.0,120.0,2958.333333333333,3.0,0,0,0,0,0,0,-34.575115999999994,-58.435731,0.000720171594488039
4384,64064,Palermo,520000.0,240.0,2080.0,3.0,0,0,0,0,0,0,-34.581992609699995,-58.420815414,0.0006949086900643771
4385,64086,Caballito,78000.0,38.0,2000.0,2.0,0,0,0,0,0,0,-34.616914,-58.442822,0.003859084865874188
4386,64143,Palermo,129800.0,43.0,3018.6046511627906,2.0,0,1,0,1,0,0,-34.58563,-58.440957,0.008991011894093114
4387,64149,Caballito,68000.0,25.0,2720.0,1.0,0,0,0,1,0,1,-34.625163,-58.433685,0.0028575645801397986
4388,64201,Palermo,380000.0,125.0,3040.0,3.0,1,1,0,0,0,0,-34.567858,-58.447663,0.003689197569095383
4389,64202,Belgrano,248500.0,109.0,2279.816513761468,3.0,1,0,0,0,0,0,-34.568915999999994,-58.447507,0.0030431841260696747
4390,64211,Palermo,104000.0,35.0,2971.428571428572,1.0,0,0,1,1,0,0,-34.585840999999995,-58.441238,0.008641431134349202
4391,64234,Caballito,87500.0,37.0,2364.864864864865,1.0,1,0,0,0,0,1,-34.625192,-58.454154,0.0029506822990708493
4392,64261,Belgrano,220000.0,57.0,3859.649122807017,2.0,1,1,0,0,0,0,-34.556867,-58.46394,0.0019848844259886794
4393,64325,Belgrano,370000.0,150.0,2466.6666666666665,3.0,1,0,1,0,0,0,-34.569366200000005,-58.450159,0.0037143053463162957
4394,64327,Belgrano,404040.0,84.0,4344.5161290322585,2.0,0,1,0,1,0,0,-34.5667895,-58.4401586,0.005542789592453491
4395,64332,Palermo,175000.0,50.0,3301.8867924528304,2.0,1,0,0,0,0,0,-34.5894170527,-58.4185329968,0.004980055643626992
4396,64334,Belgrano,350000.0,73.0,4794.520547945205,2.0,1,1,1,1,0,0,-34.5612593,-58.4601825,0.003839661547467538
4397,64336,Caballito,169000.0,85.0,1817.2043010752689,3.0,1,0,0,0,0,0,-34.610955600000004,-58.4533213,0.013413879735756333
4398,64342,Belgrano,314000.0,66.0,4422.5352112676055,3.0,0,0,0,0,0,1,-34.5620844,-58.4566864,0.00029899479791194633
4399,64343,Belgrano,607900.0,140.0,3921.935483870968,4.0,0,0,0,0,0,1,-34.5620844,-58.4566864,0.00029899479791194633
4400,64346,Belgrano,720000.0,127.0,5333.333333333333,4.0,1,1,1,1,0,0,-34.5620844,-58.4566864,0.00029899479791194633
4401,64348,Belgrano,308000.0,77.0,3540.2298850574707,3.0,1,1,0,1,0,1,-34.5620844,-58.4566864,0.00029899479791194633
4402,64357,Palermo,150000.0,60.0,2500.0,3.0,0,1,0,0,0,0,-34.5977624,-58.419785,0.005529326753275963
4403,64367,Palermo,115000.0,34.0,3108.108108108108,1.0,0,0,1,0,0,1,-34.5807733,-58.4070408,0.008590535930188867
4404,64376,Belgrano,220000.0,85.0,2588.2352941176478,2.0,1,1,0,0,0,0,-34.571317,-58.44685379999999,0.0025454459080506593
4405,64377,Palermo,390000.0,122.0,2846.7153284671526,4.0,1,1,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4406,64392,Palermo,237000.0,100.0,2135.135135135135,4.0,1,0,0,0,0,0,-34.5871986,-58.4157821,0.00204999580756284
4407,64395,Belgrano,120000.0,38.0,3157.894736842105,2.0,1,0,0,0,0,0,-34.5641532,-58.45650799999999,0.0018442094973407392
4408,64400,Caballito,115000.0,58.0,1982.7586206896551,2.0,0,0,0,0,0,0,-34.6181649524,-58.4359021693,0.0005387789589549202
4409,64414,Caballito,84000.0,35.0,2400.0,2.0,0,0,0,0,0,0,-34.6171592,-58.4285239,0.002184013519701361
4410,64455,Palermo,166000.0,38.0,3387.7551020408173,2.0,0,1,0,1,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4411,64478,Palermo,139000.0,44.0,3159.090909090909,2.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
4412,64513,Palermo,129000.0,43.0,3000.0,2.0,0,0,0,1,0,0,-34.584294,-58.436469,0.009231099593621636
4413,64520,Caballito,300000.0,137.0,2189.78102189781,3.0,1,1,0,0,0,0,-34.624692,-58.448347,0.001201279078858509
4414,64539,Belgrano,129000.0,38.0,3394.736842105264,2.0,0,0,0,0,0,0,-34.557138,-58.45081,0.007680671221623776
4415,64569,Belgrano,239500.0,52.0,4605.769230769231,3.0,0,0,0,0,0,0,-34.570277000000004,-58.447394,0.002738672898922296
4416,64585,Palermo,233000.0,99.0,2353.535353535353,2.0,1,0,0,0,0,0,-34.588969,-58.413223,0.002063270879147591
4417,64591,Palermo,215000.0,51.0,4215.686274509804,2.0,1,1,1,1,0,1,-34.589728,-58.436689,0.009740002389143541
4418,64593,Caballito,184000.0,99.0,1858.585858585859,3.0,0,0,0,0,0,0,-34.610959,-58.442373,0.00943044522776603
4419,64615,Caballito,72000.0,38.0,1894.7368421052636,2.0,0,0,0,0,0,0,-34.617622,-58.452549,0.00707902485107628
4420,64619,Palermo,129000.0,46.0,2804.347826086957,3.0,0,0,0,0,0,0,-34.5957213,-58.4152287,0.008455516761621722
4421,64636,Palermo,235000.0,64.0,3671.875,2.0,1,0,1,1,0,0,-34.577355,-58.413397,0.008209764666185228
4422,64643,Palermo,220000.0,88.0,2500.0,3.0,1,0,0,0,0,0,-34.579640999999995,-58.424456000000006,0.0017498679447171912
4423,64669,Belgrano,625000.0,104.0,5387.931034482759,3.0,0,1,1,1,1,0,-34.55698889999999,-58.4432093,0.012830660768490857
4424,64685,Belgrano,160000.0,51.0,2711.864406779661,2.0,1,0,0,0,0,0,-34.561189500000005,-58.4504385,0.005301358513863887
4425,64723,Belgrano,100000.0,35.0,2222.222222222222,2.0,0,0,0,0,0,0,-34.564597799999994,-58.4586463,0.003145086615444034
4426,64724,Belgrano,180000.0,55.0,3000.0,2.0,1,0,0,0,0,0,-34.5656351,-58.45315060000001,0.001177787322613884
4427,64782,Belgrano,215000.0,106.0,2028.301886792453,3.0,1,0,1,0,0,0,-34.567812,-58.472226,0.013301427947761593
4428,64785,Belgrano,690000.0,231.0,2987.012987012987,4.0,1,1,0,0,0,0,-34.561972999999995,-58.454014,0.0024978482146602653
4429,64797,Palermo,260000.0,76.0,3421.052631578948,2.0,0,0,0,0,0,1,-34.591168,-58.41354499999999,0.003695615023240617
4430,64807,Caballito,75000.0,32.0,2343.75,2.0,0,0,0,0,0,0,-34.62784,-58.428812,0.0021845573975579186
4431,64812,Caballito,240000.0,70.0,3428.5714285714284,3.0,1,1,0,0,0,0,-34.629677,-58.451085,0.006379725417589568
4432,64829,Caballito,143000.0,62.0,2306.451612903226,3.0,1,0,0,0,0,0,-34.608886,-58.441022,0.009997154153211328
4433,64832,Caballito,163000.0,85.0,1917.6470588235293,4.0,1,0,0,0,0,0,-34.619278,-58.437896,0.0017746946663033123
4434,64834,Palermo,130000.0,40.0,3250.0,1.0,0,0,1,1,0,0,-34.58522,-58.426652,0.006653933547846933
4435,64847,Caballito,245000.0,115.0,2130.4347826086955,4.0,1,0,0,0,0,0,-34.606986,-58.449758,0.012807370325360957
4436,64859,Palermo,138000.0,61.0,2262.2950819672133,3.0,1,1,0,0,0,0,-34.576246999999995,-58.441724,0.006795023191453939
4437,64882,Belgrano,460000.0,160.0,2875.0,3.0,0,1,0,0,0,0,-34.5632395,-58.438277,0.00931223404358545
4438,64883,Belgrano,460000.0,160.0,2875.0,3.0,0,1,0,0,0,0,-34.5632395,-58.438277,0.00931223404358545
4439,64884,Belgrano,460000.0,160.0,2875.0,3.0,0,1,0,0,0,0,-34.5632395,-58.438277,0.00931223404358545
4440,64885,Belgrano,460000.0,160.0,2875.0,3.0,0,1,0,0,0,0,-34.5632395,-58.438277,0.00931223404358545
4441,64887,Caballito,115000.0,33.0,2395.833333333333,1.0,0,1,0,1,0,0,-34.6254804,-58.451668700000006,0.0035965072779688884
4442,64888,Caballito,179000.0,44.0,3442.3076923076924,2.0,1,1,0,1,0,0,-34.6254804,-58.451668700000006,0.0035965072779688884
4443,64899,Belgrano,235000.0,77.0,2701.1494252873567,3.0,1,0,0,0,0,0,-34.5671175676,-58.4578883522,0.005007923285005778
4444,64903,Palermo,107000.0,47.0,2276.595744680851,3.0,0,0,0,0,0,0,-34.590223675,-58.42409624840001,0.009277457107939688
4445,64969,Caballito,210000.0,65.0,3000.0,3.0,0,1,0,0,0,0,-34.6238131693,-58.4417245059,0.0034515569967663727
4446,64971,Palermo,116000.0,29.0,3515.151515151515,1.0,0,0,1,0,0,1,-34.57154091,-58.4321322175,0.004640372361243116
4447,64972,Belgrano,460000.0,128.0,2893.081761006289,3.0,1,1,0,0,0,0,-34.556036655,-58.4465348141,0.011612948007468876
4448,64976,Belgrano,140000.0,40.0,3181.818181818182,3.0,1,0,1,0,0,0,-34.5623122454,-58.466440075200005,0.007809764936460823
4449,64977,Palermo,160000.0,48.0,3076.9230769230767,3.0,1,0,1,1,0,1,-34.5786750987,-58.4298922049,0.004188416558149084
4450,64986,Palermo,93000.0,28.0,3321.428571428572,3.0,1,0,0,0,1,0,-34.598072265300004,-58.423468481,0.005675828498093348
4451,65010,Belgrano,119000.0,43.0,2767.4418604651164,3.0,0,0,0,0,0,0,-34.5657388741,-58.4651952842,0.009357375733520272
4452,65017,Belgrano,100000.0,34.0,2941.1764705882347,1.0,0,0,0,0,0,0,-34.5639935047,-58.4405453128,0.007295461871174191
4453,65018,Belgrano,100000.0,34.0,2941.1764705882347,1.0,0,0,0,0,0,0,-34.5639935047,-58.4405453128,0.007295461871174191
4454,65021,Palermo,620000.0,169.0,3463.687150837989,4.0,0,1,0,0,0,0,-34.5835018629,-58.4135116641,0.002950918923400343
4455,65023,Caballito,92000.0,36.0,2358.97435897436,1.0,1,0,1,0,0,0,-34.6279143547,-58.4337634424,0.00011592102856163357
4456,65026,Caballito,92000.0,33.0,2555.555555555556,1.0,1,0,1,0,0,0,-34.6279143547,-58.4337634424,0.00011592102856163357
4457,65027,Belgrano,29250.0,37.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456,0.0037322904591554724
4458,65029,Belgrano,120000.0,41.0,2448.9795918367345,3.0,1,0,0,0,0,1,-34.5753221398,-58.4382656755,0.003255318343281114
4459,65040,Belgrano,460000.0,128.0,2893.081761006289,3.0,1,1,0,0,0,0,-34.556036655,-58.4465348141,0.011612948007468876
4460,65069,Belgrano,215612.4,49.0,3477.6193548387096,3.0,0,0,1,1,0,0,-34.5698671194,-58.4575811912,0.0065650320447585165
4461,65080,Belgrano,200000.0,47.0,3846.153846153845,3.0,1,1,0,1,0,0,-34.552544007,-58.4429773595,0.01644971236893357
4462,65093,Palermo,235000.0,78.0,2670.454545454545,3.0,1,0,0,0,0,0,-34.5854263876,-58.4208924964,0.004026649153279837
4463,65166,Belgrano,198000.0,63.0,1677.9661016949149,3.0,0,0,0,0,0,0,-34.5647428493,-58.4409692504,0.006438092814398356
4464,65179,Caballito,72500.0,31.0,2196.969696969697,1.0,1,0,0,0,0,1,-34.6173228,-58.4493156,0.006241993712675217
