,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon
5894,Belgrano,390000.0,120.0,2727.2727272727275,3.0,1,1,0,0,0,0,-34.5681351,-58.4569637
5915,Palermo,215000.0,45.0,2756.4102564102564,2.0,1,0,1,1,0,0,-34.58972,-58.4219
5927,Palermo,270000.0,100.0,2700.0,1.0,1,1,1,1,0,0,-34.5830022,-58.42195039999999
5948,Palermo,153000.0,89.0,1719.1011235955054,2.0,0,0,0,0,0,0,-34.60765670000001,-58.393565
5970,Palermo,1420000.0,330.0,3008.4745762711864,4.0,1,1,1,1,0,0,-34.5762972,-58.4199965
5995,Palermo,285000.0,71.0,3475.609756097561,3.0,0,0,0,0,0,0,-34.5933877,-58.4054051
6006,Belgrano,89300.0,41.0,2178.048780487805,1.0,0,0,0,0,0,0,-34.576561,-58.471818000000006
6041,Belgrano,124900.0,58.0,2153.448275862069,2.0,1,0,0,0,0,0,-34.56678400000001,-58.46874
6124,Palermo,810000.0,195.0,3857.142857142857,4.0,0,1,0,1,0,0,-34.5739641,-58.4228531
6144,Caballito,98000.0,37.0,2333.333333333333,1.0,1,1,1,0,0,1,-34.609806299999995,-58.4547167
6146,Caballito,150000.0,44.0,1456.3106796116504,2.0,1,1,1,0,0,1,-34.6096043308,-58.4546677319
6156,Caballito,122000.0,48.0,1794.1176470588236,2.0,1,1,1,0,0,1,-34.6097985966,-58.4546677319
6222,Palermo,460000.0,134.0,3432.8358208955224,4.0,1,1,0,0,0,0,-34.579747,-58.41301899999999
6256,Belgrano,115000.0,34.0,3026.315789473684,1.0,1,0,1,0,0,0,-34.566927,-58.4540988307
6264,Palermo,329000.0,69.0,3500.0,3.0,0,0,1,0,0,0,-34.5885405,-58.4245955
6266,Caballito,116000.0,38.0,3052.631578947369,1.0,1,1,1,0,0,1,-34.61960870000001,-58.4297248
6270,Caballito,106000.0,32.0,3312.5,1.0,1,1,1,0,0,1,-34.61960870000001,-58.4297248
6275,Palermo,279000.0,82.0,3402.439024390244,3.0,1,1,0,0,0,0,-34.5757872,-58.4057973
6278,Palermo,630000.0,170.0,3705.8823529411766,5.0,1,1,0,0,0,0,-34.5814532,-58.40320260000001
6292,Belgrano,210000.0,48.0,3818.181818181818,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864
6309,Belgrano,115000.0,46.0,2500.0,3.0,0,1,0,0,0,0,-34.5526638,-58.4523284
6311,Palermo,220000.0,84.0,2444.444444444445,4.0,1,0,0,0,0,0,-34.5953899,-58.4248754
6350,Palermo,297838.0,78.0,3588.409638554217,3.0,0,1,1,1,0,0,-34.583007,-58.420832
6351,Palermo,626893.0,141.0,3942.723270440252,4.0,0,1,1,1,0,0,-34.583007,-58.420832
6352,Palermo,248392.0,54.0,3942.73015873016,2.0,0,1,1,1,0,0,-34.583007,-58.420832
6353,Palermo,234592.0,55.0,3909.866666666667,2.0,0,1,1,1,0,0,-34.583007,-58.420832
6354,Palermo,325669.0,78.0,3923.7228915662654,3.0,0,1,1,1,0,0,-34.583007,-58.420832
6355,Palermo,559867.0,115.0,3942.725352112676,4.0,0,1,1,1,0,0,-34.583007,-58.420832
6356,Palermo,636297.0,141.0,4001.867924528302,4.0,0,1,1,1,0,0,-34.583007,-58.420832
6357,Palermo,252117.0,54.0,4001.857142857143,2.0,0,1,1,1,0,0,-34.583007,-58.420832
6358,Palermo,238111.0,55.0,3968.516666666667,2.0,0,1,1,1,0,0,-34.583007,-58.420832
6359,Palermo,330554.0,78.0,3982.578313253012,3.0,0,1,1,1,0,0,-34.583007,-58.420832
6360,Palermo,568265.0,115.0,4001.8661971830975,4.0,0,1,1,1,0,0,-34.583007,-58.420832
6361,Palermo,616000.0,120.0,3500.0,4.0,0,1,1,1,0,0,-34.583007,-58.420832
6464,Belgrano,108000.0,42.0,2571.428571428572,1.0,0,0,0,0,0,0,-34.559706,-58.462801
6508,Palermo,82200.0,39.0,2107.692307692308,1.0,1,1,1,0,0,0,-34.584294,-58.436469
6509,Palermo,155489.0,77.0,2019.3376623376623,3.0,1,1,1,0,0,0,-34.584294,-58.436469
6510,Palermo,480000.0,99.0,4848.484848484848,2.0,1,1,0,1,0,0,-34.573975,-58.431856
6540,Belgrano,275000.0,67.0,3666.666666666666,2.0,0,1,1,1,0,0,-34.5606386,-58.4648223
6546,Caballito,310000.0,72.0,4025.974025974026,3.0,1,1,0,1,0,1,-34.6036844,-58.3815591
6548,Caballito,102000.0,46.0,1888.888888888889,3.0,1,0,0,0,0,0,-34.6154989,-58.4637207
6554,Caballito,102000.0,46.0,1888.888888888889,3.0,1,0,0,0,0,0,-34.6154989,-58.4637207
6583,Palermo,182000.0,74.0,2275.0,4.0,1,0,0,0,0,0,-34.5793434,-58.4244159
6592,Palermo,210000.0,50.0,3333.333333333333,2.0,1,0,1,0,0,1,-34.581178,-58.4321911
6639,Palermo,120000.0,35.0,3000.0,2.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966
6662,Belgrano,365000.0,141.0,2253.0864197530864,4.0,1,1,0,0,0,0,-34.55725,-58.4565011
6664,Caballito,156000.0,58.0,1544.5544554455444,2.0,1,1,1,0,0,1,-34.6097847666,-58.4546873388
6665,Caballito,78000.0,32.0,2052.6315789473683,2.0,1,1,0,0,0,0,-34.6187075,-58.4407304
6742,Palermo,120000.0,44.0,2727.2727272727275,1.0,1,0,1,1,0,0,-34.586319,-58.438811
6754,Palermo,170000.0,48.0,3541.6666666666665,2.0,1,1,1,1,0,0,-34.582185,-58.44301700000001
6773,Caballito,183500.0,75.0,2322.784810126582,3.0,0,0,0,0,0,0,-34.6058091,-58.45348050000001
6774,Caballito,188600.0,75.0,2387.3417721518986,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6775,Caballito,189100.0,68.0,1767.2897196261686,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6776,Caballito,173800.0,41.0,2257.142857142857,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6777,Caballito,163200.0,41.0,2119.4805194805194,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6778,Caballito,79800.0,36.0,2216.6666666666665,1.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6779,Caballito,85500.0,36.0,2375.0,1.0,0,0,0,0,0,0,-34.6058091,-58.45348050000001
6780,Caballito,88900.0,36.0,2469.444444444445,1.0,0,0,0,0,0,0,-34.6058091,-58.45348050000001
6781,Caballito,180300.0,68.0,2404.0,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6782,Caballito,183900.0,68.0,2452.0,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6783,Caballito,187600.0,68.0,2501.333333333333,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6784,Caballito,191400.0,68.0,2552.0,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6785,Caballito,125600.0,41.0,2616.6666666666665,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6786,Caballito,128100.0,41.0,2668.75,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6787,Caballito,130700.0,41.0,2722.9166666666665,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6788,Caballito,133300.0,41.0,2777.083333333333,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6789,Caballito,136000.0,41.0,2833.333333333333,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6790,Caballito,138700.0,41.0,2889.583333333333,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6791,Caballito,126700.0,41.0,2639.583333333333,2.0,1,0,0,0,0,0,-34.6058091,-58.45348050000001
6792,Caballito,133300.0,41.0,2777.083333333333,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6793,Caballito,136000.0,41.0,2833.333333333333,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6794,Caballito,138700.0,41.0,2889.583333333333,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6795,Caballito,85500.0,36.0,2375.0,1.0,0,0,0,0,0,0,-34.6058091,-58.45348050000001
6796,Caballito,87200.0,36.0,2422.222222222222,1.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6797,Caballito,88900.0,36.0,2469.444444444445,1.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6798,Caballito,71500.0,22.0,1986.111111111111,1.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6799,Caballito,183000.0,74.0,2316.455696202532,3.0,0,0,0,0,0,0,-34.6058091,-58.45348050000001
6800,Caballito,190400.0,74.0,2410.126582278481,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6801,Caballito,279600.0,93.0,2637.735849056604,4.0,0,0,0,0,0,0,-34.6058091,-58.45348050000001
6802,Caballito,237600.0,80.0,2669.662921348315,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6803,Caballito,175800.0,68.0,2344.0,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6804,Caballito,179300.0,68.0,2390.6666666666665,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6805,Caballito,237600.0,80.0,2669.662921348315,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6806,Caballito,71500.0,22.0,3250.0,1.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6807,Caballito,355800.0,88.0,2736.923076923077,4.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6808,Caballito,355800.0,88.0,2736.923076923077,4.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6809,Caballito,138700.0,46.0,2616.981132075472,2.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6810,Caballito,245800.0,74.0,2234.5454545454545,3.0,1,1,0,1,0,0,-34.6058091,-58.45348050000001
6888,Caballito,225000.0,86.0,2393.617021276596,3.0,1,1,0,0,0,0,-34.6246747,-58.43661329999999
6906,Palermo,645000.0,137.0,4387.755102040816,4.0,1,1,0,1,0,0,-34.57500570000001,-58.4205517
6994,Belgrano,460000.0,140.0,2875.0,3.0,0,0,0,0,0,0,-34.5632395,-58.438277
6996,Belgrano,175000.0,62.0,2500.0,2.0,1,1,0,0,0,0,-34.566697600000005,-58.4533676
7030,Belgrano,205000.0,83.0,2469.879518072289,3.0,0,0,0,0,0,0,-34.566118,-58.454241
7048,Belgrano,197000.0,65.0,3030.769230769231,3.0,1,1,1,0,0,0,-34.573193,-58.441129
7062,Belgrano,228000.0,82.0,2780.487804878049,3.0,1,0,0,0,0,0,-34.562308,-58.460548
7063,Caballito,140000.0,63.0,2222.222222222222,3.0,1,0,0,1,0,0,-34.602738,-58.43411999999999
7076,Belgrano,77000.0,25.0,3080.0,1.0,0,0,0,0,0,0,-34.563164,-58.46327700000001
7080,Caballito,205000.0,96.0,2135.4166666666665,2.0,1,0,0,0,0,0,-34.62528,-58.449991
7147,Palermo,650000.0,100.0,3421.052631578948,3.0,1,0,1,1,0,0,-34.578295700000005,-58.4026411
7154,Palermo,115000.0,41.0,2804.8780487804884,1.0,1,0,0,0,0,0,-34.5877826,-58.4201429
7159,Belgrano,118000.0,40.0,2950.0,1.0,0,0,1,0,0,1,-34.544209499999994,-58.4611233
7175,Caballito,109000.0,28.0,3892.857142857143,1.0,1,1,1,0,0,1,-34.603364899999995,-58.44767420000001
7203,Palermo,420000.0,125.0,2781.456953642384,4.0,1,1,1,0,0,0,-34.5863945,-58.4140931
7253,Caballito,87000.0,41.0,2121.951219512195,1.0,1,0,1,0,0,1,-34.612484,-58.437748
7254,Caballito,98000.0,50.0,1960.0,1.0,0,0,1,0,0,1,-34.608199,-58.438748
7296,Caballito,230000.0,72.0,3194.4444444444443,2.0,1,0,0,1,0,0,-34.626393,-58.434005000000006
7383,Belgrano,200000.0,79.0,2531.6455696202534,3.0,1,0,0,0,0,0,-34.561448,-58.463205
7395,Palermo,53642.0,24.0,2235.083333333333,1.0,1,1,1,0,0,0,-34.584294,-58.436469
7448,Caballito,114000.0,50.0,2000.0,3.0,1,0,0,0,0,0,-34.6159407,-58.44740279999999
7452,Belgrano,87000.0,42.0,2071.428571428572,1.0,0,0,0,0,0,0,-34.560082,-58.460058
7514,Palermo,35000.0,12.0,2916.666666666666,1.0,0,0,0,0,0,0,-34.5948167,-58.4400275
7528,Palermo,150000.0,65.0,2307.692307692308,3.0,1,0,1,0,0,0,-34.5953853,-58.4308981
7615,Belgrano,101412.01,30.0,3380.400333333333,1.0,0,1,1,1,0,1,-34.5732197,-58.47329129999999
7619,Belgrano,103569.83,43.0,2408.600697674419,1.0,0,1,1,1,0,1,-34.5732197,-58.47329129999999
7624,Belgrano,127507.58,54.0,2361.2514814814817,1.0,1,1,1,1,0,1,-34.5732197,-58.47329129999999
7625,Belgrano,90623.65,35.0,2589.2471428571425,1.0,1,1,1,1,0,1,-34.5732197,-58.47329129999999
7628,Belgrano,324768.12,121.0,2684.0340495867767,3.0,1,1,1,1,0,1,-34.5732197,-58.47329129999999
7629,Belgrano,336369.36,115.0,2924.950956521739,3.0,1,1,1,1,0,1,-34.5732197,-58.47329129999999
7630,Belgrano,130543.5,54.0,2417.472222222222,1.0,0,1,1,1,0,1,-34.5732197,-58.47329129999999
7631,Belgrano,92781.35,35.0,2650.8957142857143,1.0,1,1,1,1,0,1,-34.5732197,-58.47329129999999
7637,Belgrano,138143.46,96.0,1438.994375,1.0,0,1,1,1,0,0,-34.5732197,-58.47329129999999
7638,Belgrano,109271.24,86.0,1270.5958139534885,1.0,0,1,1,1,0,1,-34.5732197,-58.47329129999999
7641,Belgrano,100141.61,37.0,2706.53,1.0,1,1,1,1,0,1,-34.5732197,-58.47329129999999
7642,Belgrano,121793.83,45.0,2706.529555555556,1.0,1,1,1,1,0,0,-34.5732197,-58.47329129999999
7655,Belgrano,350000.0,65.0,4794.520547945205,3.0,1,1,1,1,0,1,-34.5607654,-58.4606124
7666,Caballito,89000.0,45.0,1977.7777777777767,1.0,0,0,0,0,0,0,-34.6209278,-58.44587360000001
7667,Caballito,415000.0,152.0,2730.263157894737,4.0,1,1,0,0,0,0,-34.6230679,-58.443372
7674,Belgrano,97400.0,33.0,2864.705882352941,1.0,0,0,1,1,0,1,-34.5642239,-58.457757
7679,Belgrano,360000.0,137.0,2195.121951219512,4.0,1,1,0,0,0,0,-34.5566079,-58.4570689
7692,Caballito,180000.0,55.0,3157.894736842105,3.0,0,1,0,0,0,0,-34.6209278,-58.44587360000001
7695,Caballito,160000.0,46.0,1797.752808988764,2.0,1,0,1,0,0,0,-34.6174916,-58.45779279999999
7712,Caballito,88000.0,55.0,1600.0,2.0,0,0,0,0,0,0,-34.6205562,-58.44464720000001
7774,Belgrano,180000.0,76.0,2368.4210526315787,3.0,1,0,0,0,0,0,-34.562006,-58.45942700000001
7847,Palermo,440000.0,212.0,1981.981981981982,2.0,1,0,0,0,0,0,-34.5844147,-58.4171691
7848,Palermo,1800000.0,370.0,4500.0,5.0,1,1,0,0,0,0,-34.572999,-58.41919789999999
7856,Palermo,175000.0,40.0,3888.888888888889,1.0,1,1,0,0,0,1,-34.5961788,-58.4140345
7866,Belgrano,315000.0,115.0,2520.0,4.0,1,1,0,0,0,1,-34.56104000000001,-58.4562079
7890,Belgrano,310000.0,100.0,2818.181818181818,4.0,1,1,0,0,0,0,-34.564238399999994,-58.4369689
7892,Palermo,220000.0,57.0,3859.649122807017,1.0,1,0,0,1,0,0,-34.571149600000005,-58.4232966
7996,Palermo,230000.0,44.0,2613.6363636363635,3.0,0,1,0,1,0,0,-34.5784984713,-58.435754539
8001,Caballito,11706.34,66.0,162.58805555555554,2.0,0,1,0,1,0,0,-34.622972999999995,-58.439913
8016,Caballito,155000.0,70.0,2214.285714285714,3.0,0,0,0,0,0,0,-34.6209278,-58.44587360000001
8017,Caballito,189000.0,70.0,2486.842105263158,3.0,1,1,0,0,0,0,-34.6100388,-58.45266120000001
8022,Palermo,98500.0,39.0,1894.2307692307693,2.0,0,0,0,0,0,0,-34.5865066,-58.41811120000001
8028,Caballito,100000.0,37.0,2500.0,1.0,0,0,0,0,0,1,-34.6264016424,-58.4567311821
8044,Palermo,570000.0,172.0,3313.953488372093,3.0,1,1,0,0,0,0,-34.575789799999995,-58.4071642
8098,Belgrano,315000.0,80.0,3705.8823529411766,4.0,1,1,0,1,0,0,-34.5620844,-58.4566864
8099,Palermo,430000.0,89.0,4831.460674157303,3.0,1,1,1,1,0,0,-34.5855804,-58.4232627
8112,Belgrano,345000.0,148.0,2331.0810810810813,3.0,1,0,0,0,0,0,-34.5568948812,-58.46514056109999
8123,Caballito,120000.0,50.0,2400.0,2.0,1,0,1,0,0,1,-34.616557,-58.449808
8126,Caballito,289000.0,145.0,1993.103448275862,4.0,1,0,0,0,0,0,-34.61045,-58.43031800000001
8132,Palermo,160000.0,62.0,2580.6451612903224,2.0,1,0,0,0,0,0,-34.589269,-58.419328
8146,Palermo,198427.0,77.0,2576.974025974026,3.0,1,1,0,1,0,0,-34.57883,-58.43595
8147,Palermo,233939.0,100.0,2339.39,4.0,1,1,0,1,0,0,-34.57883,-58.43595
8156,Palermo,135000.0,49.0,2755.1020408163267,2.0,0,0,0,0,0,0,-34.575154,-58.431087
8375,Belgrano,268200.0,46.0,4545.762711864407,2.0,1,0,0,0,0,1,-34.5674981,-58.4345628
8376,Belgrano,310600.0,64.0,4313.88888888889,2.0,1,1,0,0,0,1,-34.5674981,-58.4345628
8377,Belgrano,379000.0,75.0,4211.11111111111,2.0,1,1,0,0,0,1,-34.5674981,-58.4345628
8381,Belgrano,144400.0,32.0,4125.714285714285,1.0,1,0,0,0,0,1,-34.5674981,-58.4345628
8382,Palermo,143400.0,29.0,4481.25,1.0,1,0,0,0,0,1,-34.567582336,-58.4343969233
8388,Belgrano,141100.0,32.0,3919.444444444444,1.0,1,0,0,0,0,1,-34.5674981,-58.4345628
8390,Caballito,101100.0,29.0,3063.6363636363635,1.0,1,0,0,1,0,1,-34.6240373,-58.4307297
8391,Caballito,95900.0,30.0,2820.5882352941176,1.0,1,0,0,1,0,1,-34.6240766,-58.4307066
8396,Belgrano,223500.0,43.0,4561.224489795918,2.0,1,0,0,0,0,1,-34.5674981,-58.4345628
8414,Belgrano,383300.0,76.0,4166.304347826087,2.0,1,1,0,0,0,1,-34.5674981,-58.4345628
8415,Belgrano,178700.0,35.0,4155.813953488372,2.0,1,0,0,0,0,1,-34.5674981,-58.4345628
8416,Caballito,95900.0,28.0,3093.548387096774,1.0,1,0,0,1,0,1,-34.6240373,-58.4307297
8417,Caballito,100100.0,29.0,3033.333333333333,1.0,1,0,0,1,0,1,-34.6240373,-58.4307297
8418,Caballito,150700.0,32.0,3425.0,2.0,1,0,0,1,0,1,-34.6240373,-58.4307297
8422,Belgrano,361000.0,72.0,4569.620253164557,2.0,1,1,0,1,0,1,-34.558911200000004,-58.445575
8423,Belgrano,269000.0,50.0,4338.709677419355,2.0,1,1,0,1,0,1,-34.558911200000004,-58.445575
8424,Belgrano,402000.0,72.0,4843.373493975902,2.0,1,1,0,1,0,1,-34.558911200000004,-58.445575
8433,Belgrano,482000.0,131.0,3370.629370629371,2.0,1,1,0,0,0,0,-34.5620844,-58.4566864
8435,Caballito,95300.0,28.0,2978.125,1.0,1,0,0,1,0,1,-34.6240373,-58.4307297
8436,Caballito,99300.0,30.0,2920.5882352941176,1.0,1,0,0,1,0,1,-34.6240373,-58.4307297
8437,Belgrano,139000.0,35.0,3657.894736842106,1.0,1,1,0,1,0,1,-34.5716761,-58.4438127
8438,Belgrano,208000.0,41.0,2666.6666666666665,2.0,0,0,0,0,0,1,-34.5674981,-58.4345628
8439,Belgrano,204200.0,35.0,4748.8372093023245,1.0,1,0,0,0,0,1,-34.567534,-58.43449939999999
8440,Belgrano,253700.0,48.0,4698.148148148148,2.0,1,0,0,0,0,1,-34.5674981,-58.4345628
8441,Belgrano,69000.0,19.0,2760.0,1.0,1,0,0,0,0,0,-34.5671236,-58.4536704
8449,Belgrano,675000.0,188.0,3409.090909090909,2.0,1,1,0,0,0,0,-34.565648100000004,-58.4476539
8450,Caballito,99400.0,35.0,2208.8888888888887,1.0,1,1,0,0,0,1,-34.6209278,-58.44587360000001
8451,Caballito,99700.0,35.0,2265.909090909091,1.0,1,1,0,0,0,1,-34.6150650909,-58.4603789864
8452,Caballito,103600.0,35.0,2252.1739130434785,1.0,1,1,0,0,0,1,-34.6209278,-58.44587360000001
8453,Caballito,99900.0,35.0,2436.5853658536585,1.0,1,1,0,0,0,1,-34.6209278,-58.44587360000001
8454,Caballito,102000.0,35.0,2550.0,1.0,1,1,0,0,0,1,-34.6149238157,-58.460336071
8455,Caballito,105900.0,35.0,2521.428571428572,1.0,1,1,0,0,0,1,-34.6149238157,-58.4601644096
8456,Caballito,102100.0,35.0,2490.243902439024,1.0,1,1,0,0,0,1,-34.6209278,-58.44587360000001
8457,Caballito,103900.0,35.0,2597.5,1.0,1,1,0,0,0,1,-34.6209278,-58.44587360000001
8458,Caballito,108100.0,35.0,2573.809523809524,1.0,1,1,0,0,0,1,-34.614853178000004,-58.460336071
8459,Caballito,106100.0,35.0,2652.5,1.0,1,1,0,0,0,1,-34.6149061563,-58.4603575287
8460,Caballito,110250.0,35.0,2625.0,1.0,1,1,0,0,0,1,-34.6149944534,-58.460336071
8461,Caballito,99800.0,35.0,2626.315789473684,1.0,1,1,0,0,0,1,-34.6152063659,-58.460336071
8462,Belgrano,257000.0,43.0,3671.428571428572,2.0,1,0,1,1,0,0,-34.5664135965,-58.4365591036
8473,Caballito,260000.0,93.0,2524.2718446601943,4.0,0,1,0,0,0,0,-34.6223680424,-58.4388550926
8491,Caballito,155000.0,70.0,2214.285714285714,2.0,0,0,0,0,0,0,-34.6206692,-58.42807729999999
8503,Palermo,263000.0,76.0,3287.5,3.0,0,1,1,1,0,0,-34.58899270000001,-58.4222733
8519,Caballito,282000.0,78.0,3439.0243902439024,2.0,0,1,1,1,0,0,-34.6124691206,-58.4438994942
8542,Belgrano,101200.0,35.0,2530.0,1.0,1,1,1,1,0,0,-34.565388950300004,-58.4716127614
8544,Belgrano,101500.0,35.0,2537.5,1.0,1,1,1,1,0,0,-34.565388950300004,-58.4716127614
8546,Belgrano,105465.0,35.0,2636.625,1.0,1,1,1,1,0,0,-34.5654066203,-58.471569846
8549,Palermo,490000.0,180.0,2620.320855614973,3.0,0,0,0,0,0,0,-34.582633476999995,-58.41428437770001
8561,Caballito,85000.0,32.0,2297.297297297297,1.0,1,0,1,0,0,1,-34.617051700000005,-58.4578339
8563,Caballito,118000.0,47.0,2226.4150943396226,2.0,1,0,1,0,0,1,-34.617051700000005,-58.4578339
8574,Caballito,125000.0,50.0,2192.9824561403507,2.0,1,0,1,0,0,1,-34.617051700000005,-58.4578339
8599,Caballito,330000.0,173.0,1666.666666666667,3.0,0,0,0,0,0,0,-34.613169437,-58.4307485836
8640,Belgrano,365000.0,133.0,2744.3609022556398,3.0,1,1,0,0,0,0,-34.556769,-58.458323
8736,Belgrano,124000.0,38.0,3263.157894736842,1.0,1,0,1,1,0,0,-34.556809,-58.457834
8737,Belgrano,110000.0,35.0,3142.8571428571427,1.0,1,0,1,1,0,1,-34.556809,-58.457834
8738,Belgrano,225000.0,128.0,1757.8125,4.0,1,0,0,0,0,0,-34.575474,-58.463216
8739,Belgrano,100000.0,35.0,2857.1428571428573,1.0,1,0,1,1,0,1,-34.556844,-58.45794100000001
8741,Belgrano,119000.0,38.0,3131.5789473684213,1.0,1,0,1,1,0,1,-34.556809,-58.457834
8742,Belgrano,123000.0,37.0,3324.324324324324,1.0,1,0,1,1,0,1,-34.556809,-58.457834
8758,Caballito,159000.0,85.0,1870.5882352941176,3.0,1,0,0,0,0,0,-34.617052,-58.443274
8767,Caballito,295000.0,153.0,1928.1045751633987,3.0,1,0,1,0,0,0,-34.619111,-58.436112
8854,Palermo,115000.0,34.0,3026.315789473684,1.0,1,1,0,0,0,1,-34.5963135997,-58.4189816803
8932,Palermo,920000.0,201.0,4577.114427860696,2.0,1,1,0,0,0,0,-34.5642487,-58.435488600000006
8942,Belgrano,740000.0,238.0,3109.243697478992,3.0,1,1,0,0,0,0,-34.5672925,-58.43809200000001
8955,Caballito,298000.0,102.0,2709.090909090909,4.0,1,1,0,0,0,0,-34.6208132,-58.4351765
8957,Caballito,298000.0,102.0,2709.090909090909,4.0,1,1,0,0,0,0,-34.6208132,-58.4351765
8960,Caballito,158000.0,46.0,1775.2808988764043,1.0,1,0,1,0,0,1,-34.617051700000005,-58.4578339
8966,Palermo,1400000.0,245.0,5000.0,2.0,1,1,1,1,0,1,-34.5798598243,-58.4090701634
8970,Palermo,415530.0,82.0,4516.630434782609,2.0,0,1,1,1,0,1,-34.571149600000005,-58.4232966
8971,Palermo,415530.0,82.0,4516.630434782609,2.0,0,1,1,1,0,1,-34.571149600000005,-58.4232966
8976,Caballito,78000.0,34.0,2294.1176470588234,2.0,0,0,0,0,0,0,-34.6206875,-58.43412320000001
8980,Belgrano,208000.0,70.0,2567.901234567901,3.0,1,1,0,0,0,0,-34.554188,-58.45530260000001
9107,Belgrano,72000.0,26.0,2769.230769230769,1.0,0,0,0,0,0,0,-34.564659000000006,-58.458402
9165,Caballito,359000.0,190.0,1841.0256410256409,3.0,0,1,0,0,0,0,-34.611205299999995,-58.4382871
9175,Caballito,116000.0,48.0,2416.6666666666665,2.0,0,0,0,0,0,1,-34.6311076,-58.4532527
9176,Caballito,89000.0,44.0,2022.7272727272727,2.0,0,0,0,0,0,0,-34.6197321,-58.4296198
9183,Caballito,175000.0,57.0,2822.5806451612902,2.0,0,0,1,1,0,0,-34.6124324,-58.4439199
9187,Palermo,1050000.0,155.0,6402.439024390244,2.0,1,1,0,1,0,1,-34.571149600000005,-58.4232966
9193,Palermo,780000.0,119.0,5735.29411764706,3.0,1,1,0,1,0,1,-34.571149600000005,-58.4232966
9196,Caballito,220000.0,126.0,1679.3893129770993,4.0,1,0,0,0,0,0,-34.6127826,-58.4384104
9253,Palermo,109000.0,34.0,3205.8823529411766,1.0,1,1,0,0,0,0,-34.5816418998,-58.4256887498
9268,Caballito,355000.0,123.0,2886.1788617886177,3.0,0,1,0,0,0,0,-34.624409,-58.451626
9288,Belgrano,445000.0,196.0,2270.408163265306,2.0,1,1,0,0,0,0,-34.566479,-58.459883
9358,Palermo,134000.0,44.0,2680.0,1.0,0,0,0,0,0,0,-34.5978474,-58.4159831
9373,Caballito,79500.0,35.0,2271.428571428572,1.0,0,1,0,1,0,1,-34.6209278,-58.44587360000001
9388,Belgrano,1600000.0,380.0,4210.526315789473,3.0,1,1,0,0,0,0,-34.56768579999999,-58.4462836
9399,Belgrano,388000.0,100.0,3660.3773584905657,3.0,0,0,1,1,0,0,-34.5541815,-58.43638539999999
9402,Caballito,145000.0,57.0,2230.769230769231,2.0,1,0,0,0,0,0,-34.6087817,-58.4390903
9554,Belgrano,122000.0,38.0,3210.5263157894738,1.0,1,1,1,1,0,0,-34.556809,-58.457834
9556,Caballito,310000.0,151.0,2052.980132450331,3.0,1,0,0,0,0,0,-34.618790999999995,-58.430153
9577,Caballito,185000.0,80.0,2176.4705882352937,3.0,1,0,0,0,0,0,-34.60322,-58.434295
9593,Palermo,660000.0,175.0,3771.428571428572,5.0,1,1,0,0,0,0,-34.571149600000005,-58.4232966
9597,Belgrano,575000.0,186.0,3091.3978494623657,4.0,1,1,0,1,0,0,-34.5645658685,-58.4411570581
9704,Belgrano,116000.0,42.0,2000.0,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864
9719,Palermo,285000.0,100.0,2298.387096774193,3.0,1,0,1,0,0,0,-34.589315,-58.4127706
